Nmero_punt_crtic;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Nom_Carrer;Nmero;Latitud;Longitud;Motiu;Nombre_visites_setembre_2017;Estat_setembre_2017;Nombre_visites_octubre_2017;Estat_octubre_2017;Nombre_visites_novembre_2017;Estat_novembre_2017;Nombre_visites_desembre_2017;Estat_desembre_2017;Nombre_visites_gener_2018;Estat_gener_2018
1170;3;Sants-Montjuc;15;Hostafrancs;Carrer liga;12;41.373596;2.143376;Mal s de contenidors i/o papereres;24;1.7;11;2.8;17;0.5;7;2.3;15;0.3
1171;3;Sants-Montjuc;15;Hostafrancs;Carretera de la Bordeta;53;41.372913;2.143228;Mal s de contenidors i/o papereres;24;3.5;11;3.1;18;3.9;7;1.7;15;2.6
1172;3;Sants-Montjuc;15;Hostafrancs;Carrer Leiva;31;41.373787;2.14378;Mal s de contenidors i/o papereres;24;1.4;11;1.7;17;3.7;7;1.2;15;2.2
1173;3;Sants-Montjuc;15;Hostafrancs;Carrer Vilardell;46;41.374561;2.14443;Mala praxis comercial;24;6.5;9;5.7;16;2.5;7;1.1;15;2.5
1174;3;Sants-Montjuc;15;Hostafrancs;Carrer Vilardell;50;41.374561;2.14473;Mal s de contenidors i/o papereres;24;0.2;9;0.4;16;0.6;7;0;15;0.1
1175;3;Sants-Montjuc;15;Hostafrancs;Carrer Cap de Guaita;16;41.374935;2.14612;Mal s de contenidors i/o papereres;24;0.3;13;0.6;16;0.2;7;0;15;0.4
1176;3;Sants-Montjuc;15;Hostafrancs;Carretera de la Bordeta;40;41.373615;2.145574;Alt s de lespai pblic;24;5.5;11;4.8;17;3;7;1.6;15;5.8
1177;3;Sants-Montjuc;15;Hostafrancs;Carrer de Vilardell;20;41.374535;2.142726;Fora afluncia de gent;24;2.8;11;1.4;16;3.6;7;0;15;1.4
1178;3;Sants-Montjuc;15;Hostafrancs;Plaa d'Herenni;4;41.376549;2.143476;Fora afluncia de gent;25;4.1;12;4.1;16;5.1;7;3.3;16;2.9
1179;3;Sants-Montjuc;15;Hostafrancs;Carrer Vidriol;1;41.374565;2.145655;Fora afluncia de gent;24;1.6;11;0.8;16;0.6;7;1.8;15;0.6
1180;3;Sants-Montjuc;15;Hostafrancs;Carrer de Vilardell;15;41.374676;2.142762;Fora afluncia de gent;24;0.7;11;2.5;16;3.9;7;0.4;15;0.2
1181;3;Sants-Montjuc;15;Hostafrancs;Plaa d'Herenni;7;41.376366;2.143083;Fora afluncia de gent;25;4.6;12;4.3;16;5.5;7;3;16;3.9
1182;3;Sants-Montjuc;15;Hostafrancs;Plaa d'Herenni;8;41.376308;2.14299;Fora afluncia de gent;25;4.2;12;0.6;16;3.9;7;0.6;16;1.2
1183;3;Sants-Montjuc;15;Hostafrancs;Plaa Espanya;2;41.374775;2.148322;Fora afluncia de gent;23;0.9;21;2.1;16;0;8;0.6;13;3.3
1184;3;Sants-Montjuc;16;la Bordeta;Jardins de Celestina Vigneaux;0;41.371246;2.141265;Propietaris danimals incvics;25;7.3;10;6.3;17;6.1;7;3.1;15;3.1
1185;3;Sants-Montjuc;16;la Bordeta;Plaa de la Vidriera;1;41.372849;2.141169;Mal s de contenidors i/o papereres;24;6.4;11;5.6;17;4.7;7;6.7;15;5.4
1186;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;110;41.370728;2.132073;Mal s de contenidors i/o papereres;17;0.8;14;2.5;11;1.4;5;0.4;9;0.7
1187;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;34;41.367077;2.134297;Fora afluncia de gent;16;4.5;14;4.9;11;1.6;5;2.4;9;1.6
1188;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;35;41.366859;2.133894;Fora afluncia de gent;16;5.3;14;3.3;11;0.8;5;3.4;9;2.6
1189;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;36;41.36718;2.134227;Fora afluncia de gent;16;4.1;14;0;11;1.4;5;0.6;9;0.5
1190;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;39;41.36705;2.133763;Fora afluncia de gent;16;1.9;14;0.8;11;1.1;5;3.6;9;0.6
1191;3;Sants-Montjuc;16;la Bordeta;Rambla Badal;113;41.371197;2.132078;Fora afluncia de gent;17;6.8;14;5.2;11;4.6;5;6.8;9;6.5
1192;3;Sants-Montjuc;16;la Bordeta;Plaa de la Farga;0;41.372375;2.138676;Fora afluncia de gent;26;4.4;10;2.9;17;3.3;7;0.9;15;3
1193;3;Sants-Montjuc;16;la Bordeta;Plaa del Fnix;0;41.370213;2.134679;Fora afluncia de gent;25;0.2;10;0.4;17;0.2;7;0.6;15;0.3
1194;3;Sants-Montjuc;16;la Bordeta;Carrer Alpens;32;41.372879;2.139945;Fora afluncia de gent;25;1.9;10;1.8;17;1.5;7;0.6;15;4.4
1195;3;Sants-Montjuc;17;Sants-Badal;Carrer Juan de Sada;47;41.377438;2.127857;Mal s de contenidors i/o papereres;15;2.5;9;2.9;2;2;1;0;1;0
1196;3;Sants-Montjuc;17;Sants-Badal;Carrer Begur;6;41.375313;2.129194;Mal s de contenidors i/o papereres;15;0.9;11;2.7;16;1.3;7;2.9;15;3.6
1197;3;Sants-Montjuc;17;Sants-Badal;Plaa de l'Olivereta;0;41.372547;2.128605;Fora afluncia de gent;15;6.1;11;4.4;16;5.5;8;3.2;15;4.5
1198;3;Sants-Montjuc;17;Sants-Badal;Carrer Canalejas;61;41.372925;2.130411;Mal s de contenidors i/o papereres;15;3.2;11;1.1;16;1.1;8;1.3;15;1.3
1199;3;Sants-Montjuc;17;Sants-Badal;Carrer Canalejas;107;41.371876;2.128022;Propietaris danimals incvics;15;1.3;11;1.2;16;0.7;8;2.1;15;2.3
1200;3;Sants-Montjuc;17;Sants-Badal;Carrer Pavia;32;41.372665;2.131239;Mal s de contenidors i/o papereres;18;2.3;11;3.5;16;2.9;8;2.7;15;2.9
1201;3;Sants-Montjuc;17;Sants-Badal;Carrer Begur;80;41.372089;2.131444;Mal s de contenidors i/o papereres;17;2.1;11;1.4;16;2.7;8;4.1;15;2.8
1202;3;Sants-Montjuc;17;Sants-Badal;Carrer de Begur;51;41.373329;2.130495;Fora afluncia de gent;15;7.7;11;2.7;16;2;8;1.3;15;2.4
1203;3;Sants-Montjuc;17;Sants-Badal;Carrer de Sugranyes;64;41.373016;2.129212;Fora afluncia de gent;15;5.4;11;3.8;16;4.5;8;4.5;15;5.7
1204;3;Sants-Montjuc;18;Sants;Jardins de Can Mantega;1;41.37912;2.132743;Fora afluncia de gent;15;4.9;13;3.5;16;5.2;8;2.8;15;4.5
1205;3;Sants-Montjuc;18;Sants;Plaa dels Pasos Catalans;7;41.379868;2.141285;Fora afluncia de gent;15;1.6;13;0.6;16;0;8;0.2;15;0.8
1206;3;Sants-Montjuc;18;Sants;Carrer Guitard;36;41.381588;2.138228;Mal s de contenidors i/o papereres;15;1.5;13;1.5;16;3.5;8;4;15;1.4
1207;3;Sants-Montjuc;18;Sants;Carrer Melcior de Palau;140;41.381283;2.13876;Mal s de contenidors i/o papereres;15;3.1;13;0.4;16;0.2;8;0;15;0.5
1208;3;Sants-Montjuc;18;Sants;Carrer Melcior de Palau;136;41.380943;2.137879;Mal s de contenidors i/o papereres;15;1.9;13;0.6;16;0.2;8;0.9;15;1.2
1209;3;Sants-Montjuc;18;Sants;Carrer d'Antoni Capmany;71;41.373859;2.133737;Propietaris danimals incvics;16;6.1;12;5.7;16;5;8;3.5;15;3.8
1210;3;Sants-Montjuc;18;Sants;Plaa Bonet i Muix;1;41.374519;2.136278;Fora afluncia de gent;25;10.5;10;6.8;16;8.2;7;10.6;15;10.5
1211;3;Sants-Montjuc;18;Sants;Plaa Ibria;4;41.374069;2.137075;Sistema de recollida saturat;25;0.2;10;3.6;16;1.8;7;0.7;15;1.1
1212;3;Sants-Montjuc;18;Sants;Carrer Sant Crist;49;41.374523;2.138134;Mal s de contenidors i/o papereres;25;1.4;10;5.5;5;0;6;0.7;15;0.6
1213;3;Sants-Montjuc;18;Sants;Carrer Sant Crist;31;41.374672;2.139103;Mal s de contenidors i/o papereres;25;0.2;11;0;16;0.2;7;0;15;0.2
1214;3;Sants-Montjuc;18;Sants;Carrer Sant Crist;38;41.374718;2.138977;Mala praxis comercial;25;3.2;11;3.4;16;2;7;3.3;16;0.3
1215;3;Sants-Montjuc;18;Sants;Carrer del Priorat;11x;41.374481;2.13965;Propietaris danimals incvics;0;0;10;6.2;17;5;7;4.3;16;5.8
1216;3;Sants-Montjuc;18;Sants;Plaa de Joan Corrades;1;41.373062;2.144343;Mal s de contenidors i/o papereres;24;4.5;11;3;17;4.2;7;6.5;15;0.6
1217;3;Sants-Montjuc;18;Sants;Rambla de Brasil;4;41.375858;2.130812;Propietaris danimals incvics;15;3.9;12;3.7;16;4;8;2.6;15;2.7
1218;3;Sants-Montjuc;18;Sants;Rambla de Brasil;21;41.377838;2.129705;Fora afluncia de gent;15;5.1;12;3;16;1.9;8;3.1;15;3.2
1219;3;Sants-Montjuc;18;Sants;Carrer Viriat;35;41.3801;2.140306;Fora afluncia de gent;15;1.3;13;2.6;13;3.5;0;0;2;0
1220;3;Sants-Montjuc;18;Sants;Passeig de Sant Antoni;51;41.377605;2.13911;Fora afluncia de gent;16;6;14;5.5;16;3.3;9;4.1;16;5.6
1221;3;Sants-Montjuc;18;Sants;Parc de l'Espanya Industrial;0;41.37738;2.140831;Fora afluncia de gent;16;6.5;17;3.7;16;5.5;9;4.1;15;4.6
1222;3;Sants-Montjuc;18;Sants;Rambla Badal;148;41.373074;2.131512;Fora afluncia de gent;16;4.6;11;2.4;16;3.3;8;2.4;15;2.3
1223;3;Sants-Montjuc;18;Sants;Violant d'Hongria Reina d'Arag;104;41.379253;2.132487;Fora afluncia de gent;15;5.3;13;4.3;16;4.5;8;3.3;16;4.7
1224;3;Sants-Montjuc;18;Sants;Passatge del Vapor Vell;1;41.376686;2.134662;Fora afluncia de gent;16;1.2;13;1.2;16;0.2;8;0.2;15;0
1225;3;Sants-Montjuc;18;Sants;Carrer Fernndez Dur;30;41.374004;2.136222;Fora afluncia de gent;25;0.4;10;1.2;17;1.1;7;0.2;15;0.4
1226;3;Sants-Montjuc;18;Sants;Carrer Sant Jordi;11;41.374847;2.133804;Fora afluncia de gent;16;0.8;13;3.3;15;3.9;8;1;15;3.4
1227;4;Les Corts;19;les Corts;Jardins d'Olga Sacharoff;0;41.391594;2.132804;Propietaris danimals incvics;28;3.6;16;5.4;13;5.5;8;5.9;11;3.5
1228;4;Les Corts;19;les Corts;Carrer de Montnegre;54;41.388897;2.14051;Mal s de contenidors i/o papereres;28;4.3;16;4.1;19;4.9;11;9.6;19;8.6
1229;4;Les Corts;19;les Corts;Plaa de Valdivia;0;41.388885;2.132197;Propietaris danimals incvics;28;5.2;17;4.8;18;5.9;12;5.5;20;5.7
1230;4;Les Corts;19;les Corts;Jardins de Clara Campoamor;0;41.387615;2.129752;Propietaris danimals incvics;28;2.4;16;1.1;18;3.3;12;4.4;20;4.8
1231;4;Les Corts;19;les Corts;Carrer de Joan Gell;217;41.387875;2.12843;Mal s de contenidors i/o papereres;28;3;16;4.2;18;3.1;14;7.5;20;5
1232;4;Les Corts;19;les Corts;Carrer Montnegre;1;41.386696;2.137727;Propietaris danimals incvics;26;3.7;17;2.2;19;3.9;11;3.7;19;5.3
1233;4;Les Corts;19;les Corts;Plaa de les Corts;0;41.385681;2.136725;Propietaris danimals incvics;28;4.1;16;2.6;19;4.2;11;4.5;20;5.8
1234;4;Les Corts;19;les Corts;Carrer Guitard;43b;41.38269;2.13722;Mal s de contenidors i/o papereres;28;1.6;17;7.5;19;1.9;13;6.2;21;2.9
1235;4;Les Corts;19;les Corts;Carrer dels Comtes de Bell-lloc;161;41.383621;2.134946;Propietaris danimals incvics;28;4.1;18;3.3;18;4.4;13;4.2;21;5.4
1236;4;Les Corts;19;les Corts;Carrer dels Comtes de Bell-lloc;195;41.384365;2.134445;Propietaris danimals incvics;28;3.3;19;2.8;19;4.6;13;5.2;21;5.5
1237;4;Les Corts;19;les Corts;Jardins de Can Cuis;0;41.385132;2.135675;Propietaris danimals incvics;28;6.3;19;5.3;19;6;13;3.8;21;5.8
1238;4;Les Corts;19;les Corts;Jardins de les Infantes;0;41.385098;2.133664;Propietaris danimals incvics;28;1.7;18;1.3;18;2.2;13;3.6;21;5.4
1239;4;Les Corts;19;les Corts;Plaa del Sol de Baix;0;41.381996;2.129257;Propietaris danimals incvics;28;4.2;15;1.6;18;3.6;14;3.9;20;5
1240;4;Les Corts;19;les Corts;Plaa de la Concordia;11;41.386574;2.132394;Fora afluncia de gent;28;0;17;0;19;0;13;0;21;0
1241;4;Les Corts;19;les Corts;Carrer Galileu;330;41.386471;2.131088;Mal s de contenidors i/o papereres;27;4.9;16;5.7;18;7.2;12;4.3;21;6.7
1242;4;Les Corts;19;les Corts;Plaa Comas;10;41.385132;2.130039;Mal s de contenidors i/o papereres;27;1.5;16;1.1;18;1.6;14;1.5;20;2.3
1243;4;Les Corts;19;les Corts;Carrer Numncia;142;41.388718;2.133997;Fora afluncia de gent;28;4.2;17;0.5;18;0;11;0.6;19;1.8
1244;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;59;41.385582;2.137965;Fora afluncia de gent;28;3.9;18;5.9;20;3.7;12;7.8;20;5.9
1245;4;Les Corts;19;les Corts;Carrer Entena;312;41.389362;2.138903;Fora afluncia de gent;28;3.4;17;2.7;20;1.9;11;3.8;20;1.7
1246;4;Les Corts;19;les Corts;Travessera de les Corts;349;41.389542;2.13911;Fora afluncia de gent;28;3.1;17;1.4;19;4.4;11;3.8;19;5.8
1247;4;Les Corts;19;les Corts;Carrer del Taqugraf Garriga;154;41.389923;2.139018;Fora afluncia de gent;28;5.4;17;3.9;19;3.7;11;3.8;19;7.1
1248;4;Les Corts;19;les Corts;Carrer Montnegre;25;41.387592;2.13888;Fora afluncia de gent;28;2.7;17;1.9;19;2.1;11;4.2;19;4.6
1249;4;Les Corts;19;les Corts;Passatge de Castells;4;41.388191;2.13917;Fora afluncia de gent;28;0.1;17;0.2;19;0.1;10;0.6;19;2.6
1250;4;Les Corts;19;les Corts;Carrer Gelabert;12;41.387772;2.141729;Fora afluncia de gent;28;1.3;18;1.2;19;2.9;12;1.8;19;3
1251;4;Les Corts;19;les Corts;Jardins de Joan Altisent;0;41.387508;2.141941;Fora afluncia de gent;28;5.4;18;5.6;19;5.6;11;6;19;6.2
1252;4;Les Corts;19;les Corts;Cam Vell de Sarri;27;41.387775;2.142508;Fora afluncia de gent;28;5;18;4.2;19;5.4;12;5.7;19;6.1
1253;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;83;41.385399;2.14085;Fora afluncia de gent;29;3.9;19;3.7;19;5.1;13;5.3;19;4.8
1254;4;Les Corts;19;les Corts;Carrer de Caba;21;41.386005;2.141651;Fora afluncia de gent;28;5.9;18;5.9;19;6;13;7;19;7.4
1255;4;Les Corts;19;les Corts;Carrer de Breda;22;41.386406;2.141426;Fora afluncia de gent;28;2.5;18;3.9;19;2.2;11;4.5;19;2.3
1256;4;Les Corts;19;les Corts;Carrer Guitard;51;41.38316;2.137133;Fora afluncia de gent;28;2.3;17;1.9;18;3.5;13;5.5;21;2.8
1257;4;Les Corts;19;les Corts;Carrer Guitard;45;41.382881;2.137323;Fora afluncia de gent;28;2.6;17;5.8;19;4;13;7;21;6.1
1258;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;28;41.384823;2.136384;Fora afluncia de gent;28;3.8;19;0.7;19;1.1;13;2.6;21;2.8
1259;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;20;41.384724;2.135472;Fora afluncia de gent;28;5;18;3.6;18;3.1;13;8.5;21;3.4
1260;4;Les Corts;19;les Corts;Carrer Fgols;16;41.381542;2.129707;Fora afluncia de gent;28;1.1;16;0.9;18;2.1;13;1.6;20;1.3
1261;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;4;41.384453;2.134003;Fora afluncia de gent;28;3.3;18;3.9;18;3.2;13;2.7;21;4.3
1262;4;Les Corts;19;les Corts;Carrer Vallespir;187;41.384682;2.133492;Fora afluncia de gent;28;1.2;19;0.4;18;1.4;8;1.2;19;0.3
1263;4;Les Corts;19;les Corts;Carrer de Can Segalar;18-20;41.388561;2.13237;Fora afluncia de gent;28;0.2;17;0.6;18;0.2;12;0;20;0.1
1264;4;Les Corts;19;les Corts;Carrer Galileu;320;41.385693;2.131448;Fora afluncia de gent;27;4.4;16;7.7;18;5.4;12;5.4;21;4.1
1265;4;Les Corts;19;les Corts;Carrer Can Segalar;1;41.388042;2.130478;Fora afluncia de gent;28;5.6;16;7.4;18;5.4;13;8.5;20;5
1266;4;Les Corts;19;les Corts;Carrer Fgols;11;41.381886;2.13074;Fora afluncia de gent;28;2.2;16;2.1;18;4;13;2;20;2.4
1267;4;Les Corts;19;les Corts;Carrer Evarist Arns;47;41.383118;2.134311;Fora afluncia de gent;28;2.9;17;1.5;18;1.6;13;2.5;20;4.7
1268;4;Les Corts;19;les Corts;Carrer Can Segalar;2;41.388062;2.131114;Fora afluncia de gent;28;6;17;5.6;18;6;12;5.7;20;6
1269;4;Les Corts;19;les Corts;Carrer Llu;15;41.381294;2.13086;Fora afluncia de gent;28;3.6;16;3.4;18;6;13;5.4;20;5.9
1270;4;Les Corts;19;les Corts;Carrer Marqus de Sentmenat;15;41.38485;2.134557;Fora afluncia de gent;28;2.9;18;1.3;18;3.4;13;3.1;21;2.4
1271;4;Les Corts;20;la Maternitat i Sant Ramon;Jardins d'Ernest Lluch;0;41.378441;2.113546;Propietaris danimals incvics;28;2.8;17;2.4;15;2.8;9;1.3;15;3.5
1272;4;Les Corts;20;la Maternitat i Sant Ramon;Jardins de Josep Munt;0;41.378529;2.116465;Poca afluncia de gent;28;6.2;17;5.9;16;5.5;9;4.9;15;6.1
1273;4;Les Corts;20;la Maternitat i Sant Ramon;Avinguda de Sant Ramon Nonat;18;41.376579;2.116854;Mala praxis comercial;28;1.6;16;2.8;16;2.5;9;2.3;15;1
1274;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer de Felipe de Paz;30;41.378361;2.12431;Mal s de contenidors i/o papereres;28;2.5;17;2.2;16;3;9;4.2;16;2.6
1275;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer de Felipe de Paz;1;41.379711;2.126613;Mal s de contenidors i/o papereres;28;1.9;17;5.1;16;2.5;10;5.7;16;5.2
1276;4;Les Corts;20;la Maternitat i Sant Ramon;Travessera de les Corts;37;41.376698;2.119479;Fora afluncia de gent;28;3.8;19;3.6;16;2.8;9;0.6;15;1.5
1277;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Pintor Tapir;7;41.377098;2.119469;Fora afluncia de gent;28;3.1;20;1.9;16;1.1;10;3.2;15;2.5
1278;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Comandante Bentez;6;41.379272;2.127702;Fora afluncia de gent;28;1.8;18;3.2;16;3.6;9;3.1;16;5.4
1279;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Comandante Bentez;12;41.379826;2.126965;Fora afluncia de gent;28;4.9;17;2.4;16;5.5;10;8.1;14;3
1280;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Comandante Bentez;30;41.380535;2.125815;Fora afluncia de gent;28;1.8;19;4;15;3.2;10;2.5;16;1.8
1281;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Pintor Tapir;14;41.377903;2.118743;Fora afluncia de gent;28;5.3;19;5.8;16;5.9;10;4.9;15;5.7
1282;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Benavent;35;41.378551;2.124928;Fora afluncia de gent;28;2.6;16;1;16;2.9;9;3;16;3.7
1283;4;Les Corts;20;la Maternitat i Sant Ramon;Carrer Benavent;3;41.377697;2.125632;Fora afluncia de gent;28;3.3;16;6.9;16;4.7;9;2.5;16;4.5
1284;4;Les Corts;21;Pedralbes;Carrer de Robert Gerhard;1;41.390297;2.126628;Mal s de contenidors i/o papereres;29;3;14;0.6;13;1.6;8;1;11;3.9
1285;4;Les Corts;21;Pedralbes;Carrer dels Lamote de Grignon;1;41.390823;2.126186;Mal s de contenidors i/o papereres;29;3.1;14;3.9;13;4.8;8;2.6;11;3.8
1286;4;Les Corts;21;Pedralbes;Carrer de Manila;40;41.389732;2.125524;Alt s de lespai pblic;29;3.6;14;0.6;13;1.5;8;1.9;11;1.6
1287;4;Les Corts;21;Pedralbes;Carrer de Robert Gerhard;4;41.390663;2.126541;Fora afluncia de gent;29;5.8;14;6;13;6;8;6;11;5.1
1288;4;Les Corts;21;Pedralbes;Carrer Jordi Girona;4;41.387241;2.112755;Fora afluncia de gent;27;1.7;14;3.1;13;3.7;8;2.3;11;1.9
1289;4;Les Corts;21;Pedralbes;Carrer Doctor Trias i Pujol;2;41.390198;2.123472;Fora afluncia de gent;29;5;14;2.7;13;4.6;8;3.8;11;4.2
1290;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Plaa dels pins deVallvidrera;1;41.409115;2.101955;Propietaris danimals incvics;5;6.6;4;4.9;5;5;3;4.3;3;4.3
1291;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Plaa Tulipa;1;41.427849;2.096604;Efecte crida;5;38.4;4;7.4;5;45;4;11.5;3;2.1
1292;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Carrer Via Lctia ;4;41.429405;2.099197;Mal s de contenidors i/o papereres;5;4.6;4;3.8;5;2.8;4;1.9;3;1.3
1293;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Carrer Violer;1;41.42749;2.099306;Mal s de contenidors i/o papereres;5;4.2;4;7.3;5;10.8;4;10.2;3;12.9
1294;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Carrer Palafolls;31;41.409527;2.11395;Mal s de contenidors i/o papereres;4;17.7;4;6.7;5;4.8;4;6.1;3;12.6
1295;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Carrer Major del Rectoret;11;41.421707;2.095907;Fora afluncia de gent;5;5.6;4;2.8;5;3.2;4;5.6;3;2.3
1296;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Drecera de Vallvidrera;0;41.409412;2.110388;Mal s de contenidors i/o papereres;3;5.4;4;2.2;5;4.4;4;7.9;3;3.7
1297;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Navarro i Reverter;23;41.41584;2.106181;Mal s de contenidors i/o papereres;3;2.3;4;0.3;5;5.8;4;6;3;3.7
1298;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Algarves;26;41.414871;2.108161;Mal s de contenidors i/o papereres;3;6.1;4;4.9;5;1.6;4;2.6;3;4.5
1299;5;Sarri-Sant Gervasi;22;Vallvidrera; el Tibidabo i les Planes;Reis Catlics;1;41.413589;2.10381;Mal s de contenidors i/o papereres;3;0;4;1.3;5;0.8;4;4.5;3;0.6
1300;5;Sarri-Sant Gervasi;23;Sarri;Carrer dels Caponata;6;41.395973;2.122256;Mal s de contenidors i/o papereres;18;12.5;16;12;20;7.2;15;7;15;16.1
1301;5;Sarri-Sant Gervasi;23;Sarri;Carrer del Pedr de la Creu ;30;41.397614;2.121977;Mal s de contenidors i/o papereres;18;4.7;16;3.5;20;4.9;15;5.6;17;4.2
1302;5;Sarri-Sant Gervasi;23;Sarri;Jardins Villa Amlia;1;41.392555;2.122641;Propietaris danimals incvics;19;5.1;16;4.2;20;5.1;15;3.6;15;4.1
1303;5;Sarri-Sant Gervasi;23;Sarri;Jardins Villa Cecilia;1;41.393784;2.121873;Alt s de lespai pblic;19;10.9;16;5.4;20;5.9;15;6.8;15;7
1304;5;Sarri-Sant Gervasi;23;Sarri;Carrer Jord;13;41.396935;2.121254;Poca afluncia de gent;18;2.3;16;1.1;20;2.6;15;3.7;15;5.5
1305;5;Sarri-Sant Gervasi;23;Sarri;Carrer Canyelles ;3;41.396572;2.121233;Poca afluncia de gent;18;1.4;16;0;20;0.9;15;0.8;15;0.3
1306;5;Sarri-Sant Gervasi;23;Sarri;Carrer Osi;48;41.396294;2.121782;Fora afluncia de gent;18;4.6;16;1.2;20;4.6;15;3.1;15;3.7
1307;5;Sarri-Sant Gervasi;23;Sarri;Parc de Joan Revents;1;41.403049;2.116476;Fora afluncia de gent;18;8.2;16;7.1;20;9.4;15;8.2;14;8
1308;5;Sarri-Sant Gervasi;23;Sarri;Plaa Sant Vicen de Sarri;1;41.397202;2.124094;Fora afluncia de gent;18;3.2;16;8.5;19;5.2;15;6.4;15;7
1309;5;Sarri-Sant Gervasi;23;Sarri;Carrer Fontcuberta;31;41.396156;2.123049;Fora afluncia de gent;18;13.6;16;11.3;20;9.7;15;13.8;15;12
1310;5;Sarri-Sant Gervasi;24;les Tres Torres;Jardins del Doctor Roig i Ravents;1;41.4034;2.130257;Propietaris danimals incvics;19;10.5;15;5;18;3.4;12;2.2;15;3
1311;5;Sarri-Sant Gervasi;24;les Tres Torres;Passatge Ricard Zamora;8;41.393116;2.13434;Mal s de contenidors i/o papereres;16;7.8;15;4.4;18;4.4;12;3.9;15;5.1
1312;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Carrer Muntaner;544;41.405285;2.13522;Mal s de contenidors i/o papereres;22;3.5;16;4.3;11;2.8;10;1;19;1.5
1313;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Carrer Sant Gervasi de Cassoles;85;41.405952;2.136009;Mal s de contenidors i/o papereres;22;0;16;0.1;11;0.8;10;0;19;0.7
1314;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Passatge de Maluquer;12;41.408913;2.136659;Propietaris danimals incvics;21;14.8;16;9.1;11;8.7;10;9.8;18;9.7
1315;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Carrer Pujol;6;41.404564;2.136931;Mala praxis comercial;22;7.4;16;1.8;11;1.5;10;5;19;8.1
1316;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Plaa Joaquim Folguera;6;41.405731;2.138469;Mala praxis comercial;22;13.6;16;13.1;11;4.3;10;19.5;19;13.9
1317;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Carrer Mandri;30;41.403004;2.13415;Fora afluncia de gent;19;11.8;15;5.6;18;4.9;12;10.3;15;2.9
1318;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Jardins de Ca n'Altimira;1;41.403984;2.132078;Fora afluncia de gent;19;6.5;15;5.5;18;6.5;12;4.4;15;5.2
1319;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Plaa de Ferran Casablancas;1;41.401211;2.133564;Fora afluncia de gent;19;5.4;15;4.1;18;4.5;12;3.7;15;4.7
1320;5;Sarri-Sant Gervasi;25;Sant Gervasi - la Bonanova;Plaa Camp;3;41.403519;2.136152;Fora afluncia de gent;22;4.1;16;6;11;6.8;10;9.1;18;6.8
1321;5;Sarri-Sant Gervasi;26;Sant Gervasi - Galvany;Tur Parc;1;41.39455;2.140714;Propietaris danimals incvics;18;8;16;6.7;18;7.2;14;6.4;15;7
1322;5;Sarri-Sant Gervasi;26;Sant Gervasi - Galvany;Carrer de Vila Arrufat;5;41.3983;2.134053;Mal s de contenidors i/o papereres;18;2.3;15;1.5;18;1.8;12;4.6;15;1.3
1323;5;Sarri-Sant Gervasi;26;Sant Gervasi - Galvany;Carrer Calaf;20;41.397076;2.143592;Propietaris danimals incvics;22;14.2;17;9;10;10.3;14;13;21;11.5
